created_at,updated_at,deleted_at,status,version,city,state,neighborhood,last_date_purchase,average_ticket,items_quantity,all_revenue,all_orders,recency,marketing_source
10/29/17 09:22 AM,01/12/21 11:23 AM,,active,3.19.7, Alves de Costa,RO,Madre Gertrudes,01/12/21 11:23 AM,231.880898928632,4,695.642696785895,3,37,direct
11/02/20 12:15 PM,01/15/21 11:23 AM,,active,4.33.14, Barros,SE,Lagoinha Leblon,01/15/21 11:23 AM,216.334877391131,11,649.004632173394,3,34,direct
01/31/21 09:56 PM,01/14/21 11:23 AM,,active,4.50.5, Azevedo de da Luz,TO,Dona Clara,01/14/21 11:23 AM,198.099329495396,9,0.0,0,35,crm
10/05/17 11:27 PM,01/22/21 11:23 AM,,active,2.5.7, Martins do Campo,RO,Vila Suzana Primeira Seção,01/22/21 11:23 AM,223.671229423909,3,894.684917695637,4,27,organic_search
08/08/20 11:21 PM,01/09/21 11:23 AM,,active,5.19.7, Viana,PB,Conjunto São Francisco De Assis,01/09/21 11:23 AM,227.989491735307,8,1367.93695041184,6,40,organic_search
02/23/19 05:39 AM,01/05/21 11:23 AM,,active,4.21.5, da Mata Verde,RS,Vila Madre Gertrudes 3ª Seção,01/05/21 11:23 AM,208.976638262187,10,2298.74302088406,11,44,organic_search
03/20/19 12:37 PM,01/03/21 11:23 AM,,active,3.21.9, Novaes Grande,PE,Brasil Industrial,01/03/21 11:23 AM,194.993207588262,7,1949.93207588262,10,46,organic_search
02/16/20 02:04 AM,01/22/21 11:23 AM,,active,3.31.5, Oliveira de da Mota,SP,Vitoria Da Conquista,01/22/21 11:23 AM,208.258914974331,3,0.0,0,27,direct
11/10/17 09:35 AM,01/07/21 11:23 AM,,active,4.21.8, Fernandes,PB,Bom Jesus,01/07/21 11:23 AM,227.748048293318,5,683.244144879955,3,42,telegram_whatsapp
04/30/17 12:32 AM,01/12/21 11:23 AM,,active,3.31.5, Novaes,GO,Túnel De Ibirité,01/12/21 11:23 AM,212.781745476468,13,1915.03570928821,9,37,none
10/16/19 07:38 PM,01/24/21 11:23 AM,,active,3.18.9, Gonçalves do Galho,MG,Santa Cruz,01/24/21 11:23 AM,213.669705170437,14,854.67882068175,4,25,organic_search
03/29/17 09:58 PM,01/15/21 11:23 AM,,active,3.43.4, Moura do Campo,SE,Laranjeiras,01/15/21 11:23 AM,220.581908891276,7,2205.81908891276,10,34,crm
06/09/20 06:42 AM,01/11/21 11:23 AM,,active,4.26.6, da Luz das Flores,PE,Vila Madre Gertrudes 2ª Seção,01/11/21 11:23 AM,185.762611478856,6,1486.10089183085,8,38,organic_search
06/13/16 02:01 AM,01/08/21 11:23 AM,,active,5.48.9, Nunes,BA,Alta Tensão 1ª Seção,01/08/21 11:23 AM,207.82539978446,11,1662.60319827568,8,41,direct
09/03/16 09:02 PM,01/23/21 11:23 AM,,active,4.30.10, Porto,RN,São Francisco,01/23/21 11:23 AM,206.292640956543,8,1031.46320478272,5,26,telegram_whatsapp
02/03/18 10:22 AM,01/12/21 11:23 AM,,active,2.46.3, Ribeiro,PB,Vila Aeroporto,01/12/21 11:23 AM,202.76693751047,12,0.0,0,37,organic_search
07/03/16 12:29 PM,01/11/21 11:23 AM,,active,3.20.4, Gonçalves Grande,GO,Das Industrias I,01/11/21 11:23 AM,196.104768166448,7,1372.73337716514,7,38,organic_search
01/18/19 12:42 AM,01/17/21 11:23 AM,,active,3.27.5, Moura,AM,Vila Paris,01/17/21 11:23 AM,283.773680904323,8,0.0,0,32,paid_search
09/25/16 11:03 PM,01/13/21 11:23 AM,,active,4.44.2, Gomes da Mata,RN,Vila Nova Gameleira 2ª Seção,01/13/21 11:23 AM,215.90588814667,6,863.623552586681,4,36,none
02/23/17 11:03 AM,01/12/21 11:23 AM,,active,3.24.5, Fernandes Verde,MG,Alto Dos Pinheiros,01/12/21 11:23 AM,266.142059619035,4,2927.56265580938,11,37,crm
09/25/17 11:18 AM,01/10/21 11:23 AM,,paused,3.5.5, Rezende da Serra,PA,Havaí,01/10/21 11:23 AM,238.497751628827,13,953.991006515308,4,39,direct
09/21/16 09:36 PM,01/21/21 11:23 AM,,paused,5.45.7, Lopes de Minas,CE,Alto Barroca,01/21/21 11:23 AM,203.1856848691,8,812.742739476399,4,28,paid_search
11/03/16 09:10 PM,01/13/21 11:23 AM,,active,3.23.5, Barbosa,RR,Leticia,01/13/21 11:23 AM,193.731576041407,11,581.194728124222,3,36,paid_search
09/04/16 04:06 AM,01/10/21 11:23 AM,,active,4.16.13, Duarte,CE,Piratininga,01/10/21 11:23 AM,188.721886584633,9,943.609432923165,5,39,none
08/17/17 01:13 PM,01/09/21 11:23 AM,,active,4.32.7, Alves,AL,Vila Betânia,01/09/21 11:23 AM,227.852786884793,13,1367.11672130876,6,40,direct
11/16/17 03:30 PM,01/17/21 11:23 AM,,active,3.18.10, Nascimento,BA,Santa Efigênia,01/17/21 11:23 AM,233.218780833188,5,699.656342499563,3,32,direct
04/23/18 12:39 PM,01/17/21 11:23 AM,,active,3.36.10, Rodrigues,ES,Horto,01/17/21 11:23 AM,186.70785415534,9,1680.37068739806,9,32,none
03/29/20 08:41 PM,10/14/20 10:53 PM,10/14/20 10:53 PM,canceled,3.11.5, Pinto Verde,TO,Belvedere,08/31/20 09:19 PM,211.368123936975,11,1268.20874362185,6,170,organic_search
03/14/17 09:02 AM,01/15/21 11:23 AM,,active,3.23.11, Moreira do Sul,RS,Lorena,01/15/21 11:23 AM,214.430731225676,8,2358.73804348244,11,34,direct
12/17/20 04:01 AM,01/16/21 11:23 AM,,active,4.26.9, Azevedo,BA,Santa Cecilia,01/16/21 11:23 AM,207.122037212531,5,414.244074425063,2,33,organic_search
12/03/19 06:20 PM,01/06/21 11:23 AM,,paused,4.19.6, da Costa,RR,Santa Lúcia,01/06/21 11:23 AM,205.288709571054,12,410.577419142108,2,43,organic_search
05/18/19 04:03 AM,01/16/21 11:23 AM,,active,3.10.6, da Costa do Sul,PI,Minas Caixa,01/16/21 11:23 AM,257.716440948551,7,2061.73152758841,8,33,telegram_whatsapp
09/08/19 01:04 AM,01/11/21 11:23 AM,,active,3.31.7, Vieira,RJ,Vila São Paulo,01/11/21 11:23 AM,250.342596536754,9,1251.71298268377,5,38,paid_search
05/07/20 12:32 AM,01/08/21 11:23 AM,,active,4.24.8, da Mota,RS,Santa Cecilia,01/08/21 11:23 AM,238.8400253379,9,2149.5602280411,9,41,telegram_whatsapp
02/23/18 03:06 PM,01/07/21 11:23 AM,,paused,4.25.11, Rodrigues Grande,RS,Nossa Senhora Do Rosário,01/07/21 11:23 AM,182.245243542751,16,2004.69767897026,11,42,direct
03/15/18 08:39 PM,01/13/21 11:23 AM,,active,4.22.2, Azevedo,PR,Vila Nova,01/13/21 11:23 AM,211.846105838067,9,2330.30716421874,11,36,direct
01/23/18 03:21 PM,01/16/21 11:23 AM,,active,2.33.12, Almeida,AP,Conjunto Floramar,01/16/21 11:23 AM,195.144996405907,11,0.0,0,33,crm
11/09/20 06:52 PM,12/09/20 07:41 AM,12/09/20 07:41 AM,canceled,4.33.3, Porto dos Dourados,PE,Coqueiros,11/22/20 10:53 PM,230.861409444454,13,0.0,0,87,direct
09/28/17 01:52 AM,01/18/21 11:23 AM,,active,4.16.8, Oliveira da Praia,RR,Madri,01/18/21 11:23 AM,248.945481204027,8,995.781924816107,4,31,organic_search
03/21/17 06:39 PM,01/28/21 11:23 AM,,active,5.25.10, Peixoto da Prata,RO,Prado,01/28/21 11:23 AM,204.255327658975,9,2042.55327658975,10,21,direct
12/28/19 09:17 AM,01/12/21 11:23 AM,,paused,4.13.9, Costela de Minas,RR,Pindorama,01/12/21 11:23 AM,217.918031406662,7,217.918031406662,1,37,direct
08/27/17 04:08 PM,01/09/21 11:23 AM,,active,3.20.10, Costela,GO,Mangabeiras,01/09/21 11:23 AM,234.151397468579,4,1170.7569873429,5,40,organic_search
10/06/20 04:57 PM,01/19/21 11:23 AM,,active,3.8.12, Ferreira dos Dourados,PA,Belmonte,01/19/21 11:23 AM,222.92027934851,11,891.681117394042,4,30,organic_search
06/02/19 05:40 AM,01/11/21 11:23 AM,,paused,2.21.8, Mendes dos Dourados,AM,Vila Batik,01/11/21 11:23 AM,227.427910599114,9,1819.42328479291,8,38,paid_search
07/10/19 05:24 PM,01/07/21 11:23 AM,,active,2.15.11, Cardoso,RN,Leticia,01/07/21 11:23 AM,242.697535323737,9,1698.88274726616,7,42,telegram_whatsapp
01/06/20 02:57 PM,07/20/20 12:27 PM,07/20/20 12:27 PM,canceled,4.12.2, Dias do Sul,MG,Xangri-Lá,05/26/20 02:10 AM,187.399436783589,6,1124.39662070154,6,268,paid_search
10/20/16 02:32 AM,01/13/21 11:23 AM,,active,2.31.13, Santos,BA,Mariano De Abreu,01/13/21 11:23 AM,208.239274192052,10,624.717822576156,3,36,crm
02/10/20 10:08 AM,01/23/21 11:23 AM,,active,2.41.4, Fernandes,GO,Jardim Guanabara,01/23/21 11:23 AM,200.540784716402,13,0.0,0,26,none
07/13/16 03:36 PM,01/08/21 11:23 AM,,active,3.27.6, Silveira Paulista,RN,Vila Madre Gertrudes 3ª Seção,01/08/21 11:23 AM,142.396325508041,4,996.774278556288,7,41,direct
06/23/19 12:57 PM,01/23/21 11:23 AM,,active,3.50.5, Pires,PE,Nova Suíça,01/23/21 11:23 AM,219.413011662188,7,1535.89108163532,7,26,organic_search
04/12/16 05:25 PM,01/07/21 11:23 AM,,active,4.50.11, da Costa do Amparo,AL,Pilar,01/07/21 11:23 AM,209.311421545848,7,2093.11421545848,10,42,crm
11/24/20 09:50 AM,01/11/21 11:23 AM,,active,5.11.6, Pires,PE,Santa Rita,01/11/21 11:23 AM,195.307882736744,13,390.615765473487,2,38,telegram_whatsapp
03/10/19 06:15 AM,01/13/21 11:23 AM,,active,4.44.5, da Paz da Mata,SE,Zilah Sposito,01/13/21 11:23 AM,243.129810902242,12,2674.42791992466,11,36,paid_search
02/09/20 03:57 AM,01/02/21 11:23 AM,,active,3.11.8, Porto,AL,Maria Tereza,01/02/21 11:23 AM,244.333138020027,7,0.0,0,47,organic_search
02/09/21 07:52 AM,01/20/21 11:23 AM,,active,3.33.8, da Luz,AM,Vila Nova Cachoeirinha 1ª Seção,01/20/21 11:23 AM,241.392821581077,2,0.0,0,29,direct
03/19/20 02:28 PM,01/23/21 11:23 AM,,active,4.44.8, Campos de Azevedo,TO,Santa Helena,01/23/21 11:23 AM,213.208844071037,10,2132.08844071037,10,26,telegram_whatsapp
12/24/19 03:23 PM,01/12/21 11:23 AM,,active,3.17.12, da Luz,PA,Bairro Das Indústrias Ii,01/12/21 11:23 AM,215.882344723224,15,215.882344723224,1,37,organic_search
09/26/19 04:56 AM,01/15/20 07:29 PM,01/15/20 07:29 PM,canceled,3.22.5, Rezende da Mata,MT,Vila São João Batista,09/30/19 08:29 PM,188.723294005637,6,566.169882016912,3,506,telegram_whatsapp
02/10/19 07:54 PM,02/22/20 05:07 AM,02/22/20 05:07 AM,canceled,4.16.4, Pereira da Prata,MS,Santa Margarida,09/13/19 08:16 PM,174.893224896963,10,0.0,0,523,organic_search
03/12/19 11:41 PM,01/04/21 11:23 AM,,active,4.19.5, Moreira,RO,Cidade Jardim Taquaril,01/04/21 11:23 AM,217.94972636371,11,2397.44699000081,11,45,direct
07/03/20 10:14 AM,01/13/21 11:23 AM,,active,5.26.6, das Neves de Teixeira,TO,Vila São Gabriel Jacui,01/13/21 11:23 AM,179.651262108343,8,1257.5588347584,7,36,direct
04/29/17 05:55 AM,01/17/21 11:23 AM,,active,3.27.8, Farias da Prata,TO,Grajaú,01/17/21 11:23 AM,254.57183504995,8,2291.14651544955,9,32,organic_search
06/27/20 06:05 PM,01/15/21 11:23 AM,,active,3.38.7, Ramos,MG,Morro Dos Macacos,01/15/21 11:23 AM,222.932908418582,3,1560.53035893007,7,34,none
06/07/17 10:34 AM,01/24/21 11:23 AM,,active,4.42.3, Pereira,AM,Tres Marias,01/24/21 11:23 AM,192.063590562774,9,1536.50872450219,8,25,direct
05/04/16 07:15 PM,01/16/21 11:23 AM,,active,2.14.6, Novaes,MS,Belmonte,01/16/21 11:23 AM,210.118062281735,5,1891.06256053561,9,33,organic_search
01/21/17 08:49 AM,01/12/21 11:23 AM,,active,3.23.2, Silva de da Costa,BA,Araguaia,01/12/21 11:23 AM,253.153242677682,6,0.0,0,37,direct
09/13/19 07:17 PM,01/21/21 11:23 AM,,active,1.32.6, Alves,RO,Mirante,01/21/21 11:23 AM,248.546632387539,2,1242.73316193769,5,28,direct
01/02/20 05:25 PM,01/09/21 11:23 AM,,active,2.22.6, Peixoto,AP,Vila Antena,01/09/21 11:23 AM,214.677543550203,13,214.677543550203,1,40,direct
07/12/18 09:33 AM,01/13/21 11:23 AM,,active,2.17.6, Silva de Vieira,AL,Álvaro Camargos,01/13/21 11:23 AM,161.271965252358,6,1128.90375676651,7,36,organic_search
02/18/20 05:46 PM,01/16/21 11:23 AM,,active,3.19.8, Cavalcanti das Pedras,BA,Minaslandia,01/16/21 11:23 AM,236.858590376289,13,2605.44449413918,11,33,telegram_whatsapp
12/14/20 05:10 PM,01/26/21 11:23 AM,,active,3.34.8, Rezende de Minas,PR,Bairro Das Indústrias Ii,01/26/21 11:23 AM,211.763888161917,12,423.527776323833,2,23,direct
12/20/16 06:34 AM,01/11/21 11:23 AM,,active,4.32.5, Costela do Campo,SC,Jardim Montanhês,01/11/21 11:23 AM,232.379290347326,3,232.379290347326,1,38,telegram_whatsapp
09/13/19 09:52 AM,01/19/21 11:23 AM,,paused,4.22.6, Teixeira,CE,Vila Betânia,01/19/21 11:23 AM,220.295470801664,7,1101.47735400832,5,30,organic_search
12/06/17 07:29 PM,01/07/21 11:23 AM,,active,3.17.9, Ribeiro da Serra,AM,Vila São Rafael,01/07/21 11:23 AM,214.583597786408,9,429.167195572817,2,42,organic_search
02/03/21 08:52 AM,01/18/21 11:23 AM,,active,5.34.7, Barbosa de Lopes,RJ,Corumbiara,01/18/21 11:23 AM,205.039927631553,2,0.0,0,31,crm
03/05/17 07:55 AM,01/26/21 11:23 AM,,active,4.14.3, Freitas,RR,Alto Barroca,01/26/21 11:23 AM,228.314758885109,5,2511.4623477362,11,23,telegram_whatsapp
01/01/20 07:51 PM,01/20/21 11:23 AM,,active,2.18.9, da Mata,RS,Dom Joaquim,01/20/21 11:23 AM,205.708001734313,7,205.708001734313,1,29,organic_search
05/21/16 11:41 AM,01/19/21 11:23 AM,,active,3.10.2, Pires da Serra,AP,Lindéia,01/19/21 11:23 AM,172.688244833101,10,1381.50595866481,8,30,paid_search
10/17/16 03:23 PM,01/12/21 11:23 AM,,active,3.33.5, Mendes,PR,Castanheira,01/12/21 11:23 AM,220.336675702903,4,881.346702811612,4,37,paid_search
09/03/16 06:58 PM,01/19/21 11:23 AM,,active,4.29.8, Ferreira,RS,Apolonia,01/19/21 11:23 AM,193.49606154081,8,967.480307704049,5,30,paid_search
06/11/18 02:41 AM,01/09/21 11:23 AM,,active,2.23.8, da Paz,PE,Vila Nova Gameleira 3ª Seção,01/09/21 11:23 AM,212.819763153259,8,1702.55810522607,8,40,organic_search
02/23/18 10:27 AM,01/07/21 11:23 AM,,active,3.17.11, Farias das Pedras,MS,Conjunto Califórnia Ii,01/07/21 11:23 AM,222.451561288598,10,2446.96717417458,11,42,direct
08/16/18 02:32 AM,01/26/21 11:23 AM,,active,3.6.8, Porto,DF,Mala E Cuia,01/26/21 11:23 AM,202.996953239801,5,1217.98171943881,6,23,direct
07/27/18 07:48 PM,01/11/21 11:23 AM,,active,4.48.11, Pinto,MA,Vila Jardim Leblon,01/11/21 11:23 AM,183.106057201979,10,1098.63634321187,6,38,organic_search
12/21/19 08:37 AM,01/17/21 11:23 AM,,active,3.26.7, Silveira,MS,Outro,01/17/21 11:23 AM,200.915341579764,15,200.915341579764,1,32,organic_search
01/26/20 12:28 PM,01/03/21 11:23 AM,,paused,5.42.7, Gonçalves das Flores,PA,Vila Nova Dos Milionarios,01/03/21 11:23 AM,241.144497729431,7,0.0,0,46,paid_search
03/03/19 08:04 PM,01/18/21 11:23 AM,,paused,3.29.6, Jesus,RO,Vila São Gabriel Jacui,01/18/21 11:23 AM,195.286277063949,9,2148.14904770344,11,31,paid_search
12/29/19 05:35 PM,01/17/21 11:23 AM,,active,2.27.6, da Luz de Santos,PA,Madre Gertrudes,01/17/21 11:23 AM,201.209133334178,6,201.209133334178,1,32,organic_search
09/11/19 05:38 AM,01/19/21 11:23 AM,,active,4.17.12, da Paz,MA,Conjunto Paulo Vi,01/19/21 11:23 AM,207.814947061874,15,1039.07473530937,5,30,telegram_whatsapp
11/14/17 07:04 AM,01/17/21 11:23 AM,,active,3.31.4, da Luz do Oeste,RO,Vila Nova Paraíso,01/17/21 11:23 AM,220.843718385968,12,662.531155157903,3,32,direct
11/12/16 11:20 AM,01/20/21 11:23 AM,,paused,3.36.2, Cardoso do Sul,AC,Antonio Ribeiro De Abreu 1ª Seção,01/20/21 11:23 AM,215.58343261258,9,646.750297837741,3,29,crm
03/28/18 06:05 PM,01/24/21 11:23 AM,,paused,4.33.6, Araújo de Goiás,MG,Céu Azul,01/24/21 11:23 AM,245.739767429818,8,2457.39767429819,10,25,crm
07/14/19 01:07 AM,01/11/21 11:23 AM,,active,2.34.8, Moura da Prata,SE,Conjunto Bonsucesso,01/11/21 11:23 AM,206.959302372347,10,1448.71511660643,7,38,paid_search
06/02/18 03:40 AM,01/20/21 11:23 AM,,active,2.13.1, Oliveira,AP,Virgínia,01/20/21 11:23 AM,175.811804773766,10,1406.49443819013,8,29,paid_search
09/19/16 07:38 PM,01/17/21 11:23 AM,,active,5.20.6, Ramos,PB,Andiroba,01/17/21 11:23 AM,232.123223709555,8,928.492894838219,4,32,none
11/23/19 12:45 PM,01/22/21 11:23 AM,,active,3.39.7, Ribeiro,RR,Prado,01/22/21 11:23 AM,200.472501589931,8,400.945003179862,2,27,none
10/11/19 04:54 AM,01/13/21 11:23 AM,,paused,2.19.5, Cardoso,RR,Buraco Quente,01/13/21 11:23 AM,258.516016293352,9,1034.06406517341,4,36,organic_search
01/07/19 03:04 PM,01/16/21 11:23 AM,,active,3.16.8, da Rocha Alegre,PA,Flavio De Oliveira,01/16/21 11:23 AM,187.221506052502,6,187.221506052502,1,33,organic_search
02/04/21 02:15 PM,01/17/21 11:23 AM,,active,5.21.7, Nogueira Verde,PA,Cruzeiro,01/17/21 11:23 AM,180.496949195443,9,0.0,0,32,crm
12/30/18 08:38 AM,05/30/19 05:03 AM,05/30/19 05:03 AM,canceled,5.23.6, Freitas,AP,Itaipu,02/25/19 02:32 AM,209.085996937328,9,836.343987749311,4,724,telegram_whatsapp
01/24/20 01:00 PM,01/15/21 11:23 AM,,active,2.8.13, Rezende,RR,Nova Cachoeirinha,01/15/21 11:23 AM,185.698220968945,12,0.0,0,34,organic_search
09/22/18 07:07 AM,01/11/21 11:23 AM,,active,5.47.16, Cavalcanti,MS,Estoril,01/11/21 11:23 AM,170.792994800484,6,683.171979201937,4,38,telegram_whatsapp
04/08/20 06:51 AM,06/06/20 03:32 PM,06/06/20 03:32 PM,canceled,5.34.2, Teixeira,PE,Liberdade,04/26/20 05:24 PM,201.208570123697,14,201.208570123697,1,297,paid_search
06/02/16 09:45 PM,01/18/21 11:23 AM,,active,3.19.8, Nunes,RR,Paquetá,01/18/21 11:23 AM,232.603002611312,8,1860.8240208905,8,31,telegram_whatsapp
10/01/17 05:31 PM,01/09/21 11:23 AM,,active,3.30.9, Melo,PB,Conjunto Califórnia Ii,01/09/21 11:23 AM,217.623827013439,12,870.495308053755,4,40,telegram_whatsapp
06/20/17 09:08 AM,01/26/21 11:23 AM,,active,2.47.7, Ribeiro,PA,Vila Engenho Nogueira,01/26/21 11:23 AM,197.112180144106,11,1379.78526100874,7,23,paid_search
12/08/20 02:41 AM,01/15/21 11:23 AM,,active,4.35.5, Gomes da Serra,SC,Itaipu,01/15/21 11:23 AM,231.010322764202,10,462.020645528404,2,34,organic_search
06/11/18 03:48 AM,01/15/21 11:23 AM,,active,4.17.8, Nogueira das Pedras,AP,Santa Rita,01/15/21 11:23 AM,222.226833124089,12,1777.81466499271,8,34,organic_search
07/26/20 02:21 PM,01/09/21 11:23 AM,,active,6.47.7, Costa Grande,DF,Satelite,01/09/21 11:23 AM,206.986139075795,7,1241.91683445477,6,40,crm
12/27/18 07:21 AM,01/15/21 11:23 AM,,active,4.10.3, da Luz,SE,Atila De Paiva,01/15/21 11:23 AM,166.704297235577,5,166.704297235577,1,34,direct
02/02/17 12:22 AM,01/19/21 11:23 AM,,active,2.11.5, da Mota,RS,Santo André,01/19/21 11:23 AM,236.986769263076,8,0.0,0,30,direct
11/10/17 03:18 AM,01/15/21 11:23 AM,,paused,4.20.11, da Costa de Pinto,SE,Bacurau,01/15/21 11:23 AM,233.548150039531,7,700.644450118593,3,34,paid_search
08/12/19 06:46 AM,01/05/21 11:23 AM,,active,3.16.14, Nogueira,GO,Mineirão,01/05/21 11:23 AM,208.151814491325,2,1248.91088694795,6,44,paid_search
08/26/16 01:26 PM,01/14/21 11:23 AM,,active,1.16.10, Almeida,SE,São Marcos,01/14/21 11:23 AM,235.293624803635,12,1176.46812401818,5,35,organic_search
12/28/19 07:04 PM,01/15/21 11:23 AM,,active,3.11.7, Nunes,RR,Marieta 1ª Seção,01/15/21 11:23 AM,191.640127950179,9,191.640127950179,1,34,direct
08/09/16 07:38 PM,01/15/21 11:23 AM,,active,5.32.6, Campos do Campo,RS,Alto Vera Cruz,01/15/21 11:23 AM,207.936265875639,11,1247.61759525384,6,34,crm
05/30/20 09:51 AM,01/09/21 11:23 AM,,paused,3.33.4, Rezende do Sul,SC,Vila Mantiqueira,01/09/21 11:23 AM,214.725231084931,6,1717.80184867945,8,40,organic_search
02/04/18 01:35 AM,01/19/21 11:23 AM,,active,5.45.10, Moraes de Dias,AL,Parque São José,01/19/21 11:23 AM,233.129456527293,8,0.0,0,30,paid_search
08/07/16 04:47 AM,01/06/21 11:23 AM,,active,4.36.5, Mendes,AP,Vila Jardim Alvorada,01/06/21 11:23 AM,251.790432451822,4,1510.74259471093,6,43,paid_search
01/29/20 02:18 PM,01/07/21 11:23 AM,,active,5.9.6, Vieira,MA,Inconfidência,01/07/21 11:23 AM,219.301093289153,13,0.0,0,42,direct
01/09/18 11:06 PM,01/23/21 11:23 AM,,active,4.13.5, Rocha de Nogueira,PI,Conjunto Paulo Vi,01/23/21 11:23 AM,237.394978251008,4,237.394978251008,1,26,organic_search
01/13/21 03:25 PM,01/25/21 11:23 AM,,active,3.41.13, Alves Alegre,PI,Santa Rita,01/25/21 11:23 AM,196.432326731763,9,196.432326731763,1,24,organic_search
07/27/16 12:29 PM,01/05/21 11:23 AM,,active,3.39.9, Carvalho,AP,Nova Esperança,01/05/21 11:23 AM,229.626355892143,9,1377.75813535286,6,44,crm
01/31/19 12:10 PM,01/11/21 11:23 AM,,active,5.28.6, Santos,PE,Fazendinha,01/11/21 11:23 AM,246.085289336156,7,0.0,0,38,direct
10/10/20 10:18 PM,01/07/21 11:23 AM,,active,3.38.5, Porto,DF,Baleia,01/07/21 11:23 AM,220.425648954748,7,881.702595818992,4,42,direct
07/13/19 05:33 PM,01/13/21 11:23 AM,,active,2.2.6, da Rocha de Rocha,MG,Unidas,01/13/21 11:23 AM,227.856849610506,8,1594.99794727354,7,36,organic_search
12/29/16 10:20 AM,01/14/21 11:23 AM,,active,2.56.10, da Costa do Sul,MG,Alto Vera Cruz,01/14/21 11:23 AM,198.255124545634,12,198.255124545634,1,35,direct
04/24/16 02:39 AM,01/20/21 11:23 AM,,active,3.13.7, Aragão da Serra,SE,Vila Formosa,01/20/21 11:23 AM,234.490875698752,12,2110.41788128877,9,29,paid_search
11/29/17 03:14 AM,01/17/21 11:23 AM,,active,5.22.11, Moraes de Moraes,AP,Vila Trinta E Um De Março,01/17/21 11:23 AM,208.782101300966,7,417.564202601933,2,32,direct
07/11/18 04:33 PM,01/08/21 11:23 AM,,active,3.25.8, da Paz de Rodrigues,DF,São Geraldo,01/08/21 11:23 AM,220.957055556641,5,1546.69938889648,7,41,crm
08/23/20 06:01 PM,01/15/21 11:23 AM,,active,3.26.15, Gonçalves,PI,Lagoa,01/15/21 11:23 AM,215.723343928283,11,1078.61671964141,5,34,organic_search
02/12/20 09:06 AM,01/08/21 11:23 AM,,active,3.23.7, Freitas,GO,Conjunto Novo Dom Bosco,01/08/21 11:23 AM,192.822010893837,10,0.0,0,41,organic_search
01/22/20 02:29 AM,01/14/21 11:23 AM,,active,3.30.5, Aragão,RR,Antonio Ribeiro De Abreu 1ª Seção,01/14/21 11:23 AM,240.076572770606,8,0.0,0,35,direct
02/01/17 04:17 AM,01/04/21 11:23 AM,,active,4.23.9, Mendes,TO,São José,01/04/21 11:23 AM,237.088114414993,10,0.0,0,45,paid_search
02/15/19 12:28 PM,01/13/21 11:23 AM,,paused,3.29.13, Nascimento,RJ,Maravilha,01/13/21 11:23 AM,222.86880054054,6,0.0,0,36,telegram_whatsapp
12/18/20 06:34 PM,01/23/21 11:23 AM,,paused,4.11.9, Peixoto Paulista,SE,Rio Branco,01/23/21 11:23 AM,186.067461994935,9,186.067461994935,1,26,direct
12/20/19 12:09 PM,01/13/21 11:23 AM,,active,4.52.3, Teixeira de Mendes,SC,Conjunto Jardim Filadélfia,01/13/21 11:23 AM,257.358030220293,9,257.358030220293,1,36,crm
01/14/17 04:22 PM,01/10/21 11:23 AM,,active,4.23.6, Dias,MT,Nova Vista,01/10/21 11:23 AM,250.53041142411,9,250.53041142411,1,39,organic_search
11/22/18 02:17 PM,01/22/21 11:23 AM,,active,3.28.7, Dias de Goiás,BA,Solimoes,01/22/21 11:23 AM,213.969803850757,6,427.939607701514,2,27,organic_search
10/12/16 04:56 AM,01/15/21 11:23 AM,,active,4.18.6, Fernandes,AM,Europa,01/15/21 11:23 AM,182.417111151933,10,729.668444607733,4,34,organic_search
09/04/16 10:11 PM,01/26/21 11:23 AM,,active,3.53.8, Moreira,RR,Glória,01/26/21 11:23 AM,220.661174317659,7,1103.30587158829,5,23,organic_search
08/16/16 11:41 AM,07/31/19 01:33 PM,07/31/19 01:33 PM,canceled,4.31.8, Jesus,TO,Mala E Cuia,12/20/17 01:33 PM,216.681251111293,11,2383.49376222422,11,1155,organic_search
04/03/19 10:02 PM,01/10/21 11:23 AM,,active,5.15.11, Farias,RN,Solimoes,01/10/21 11:23 AM,205.145868856824,5,2051.45868856824,10,39,organic_search
03/08/19 02:48 PM,01/06/21 11:23 AM,,active,5.34.8, Moreira do Campo,TO,Vila Bandeirantes,01/06/21 11:23 AM,224.784997241932,8,2472.63496966125,11,43,organic_search
05/24/19 02:55 AM,01/15/21 11:23 AM,,paused,3.26.11, Rocha,RN,Ermelinda,01/15/21 11:23 AM,220.135985631756,1,1761.08788505405,8,34,crm
12/11/20 04:14 AM,01/20/21 11:23 AM,,paused,3.26.3, Rodrigues do Amparo,MS,Saudade,01/20/21 11:23 AM,215.031325956811,8,430.062651913623,2,29,organic_search
11/05/16 02:26 PM,06/25/17 12:46 PM,06/25/17 12:46 PM,canceled,3.2.8, Peixoto de Moraes,RS,Acaba Mundo,06/13/17 08:01 PM,210.178491819306,8,1471.24944273514,7,1345,paid_search
08/02/18 08:21 AM,01/15/21 11:23 AM,,paused,3.34.12, Lopes,AC,Alto Caiçaras,01/15/21 11:23 AM,238.823576429721,11,1432.94145857832,6,34,direct
07/22/20 11:56 AM,01/13/21 11:23 AM,,active,4.34.9, Gonçalves da Praia,MT,Jardim Leblon,01/13/21 11:23 AM,237.164286061126,2,1422.98571636676,6,36,direct
